date,occupancy,price,listings,calendar_file_date,bookings
2019-08-29,0.8393824595706546,66.45231985009573,24549,2019-08-12,20606.0
2019-08-30,0.8444743166727768,104.26538759216261,24549,2019-08-12,20731.0
2019-08-31,0.8377938001547924,104.26766874414436,24549,2019-08-12,20567.0
2019-09-01,0.8182003340258259,66.454926880932,24549,2019-08-12,20086.0
2019-09-02,0.8271212676687442,66.42160576805573,24549,2019-08-12,20305.0
2019-09-03,0.8335981099026437,66.60373131288443,24549,2019-08-12,20464.0
2019-09-04,0.8524176137520877,66.97356307792577,24549,2019-08-12,20926.0
2019-09-05,0.8907083791600472,69.0400830991079,24549,2019-08-12,21866.0
2019-09-06,0.9452523524379812,108.01160943419283,24549,2019-08-12,23205.0
2019-09-07,0.9591836734693877,108.38111532037965,24549,2019-08-12,23547.0
2019-09-08,0.9242739011772374,69.90704305674366,24549,2019-08-12,22690.0
2019-09-09,0.8726628375901259,69.03385066601491,24549,2019-08-12,21423.0
2019-09-10,0.8546580308770215,68.72544706505357,24549,2019-08-12,20981.0
2019-09-11,0.8407267098456149,68.19654568414192,24549,2019-08-12,20639.0
2019-09-12,0.8450038698113976,68.01095767648377,24549,2019-08-12,20744.0
2019-09-13,0.8514399771884802,105.81689681860769,24549,2019-08-12,20902.0
2019-09-14,0.8467147337977107,105.76451179274105,24549,2019-08-12,20786.0
2019-09-15,0.8242290928347387,67.44897959183673,24549,2019-08-12,20234.0
2019-09-16,0.8089942563851888,67.14998574280011,24549,2019-08-12,19860.0
2019-09-17,0.8054910586989287,66.615625891075,24549,2019-08-12,19774.0
2019-09-18,0.8088720518147379,66.73713796896004,24549,2019-08-12,19857.0
2019-09-19,0.9608943122722248,65.91240786240786,24421,2019-09-19,23466.0
2019-09-20,0.9407886654928136,103.7506552006552,24421,2019-09-19,22975.0
2019-09-21,0.9283813111666189,103.73665028665029,24421,2019-09-19,22672.0
2019-09-22,0.8864501863150567,65.2539312039312,24421,2019-09-19,21648.0
2019-09-23,0.8822325048114328,65.38972153972153,24421,2019-09-19,21545.0
2019-09-24,0.8893984685311822,65.74864864864865,24421,2019-09-19,21720.0
2019-09-25,0.9081528192948691,66.25274365274365,24421,2019-09-19,22178.0
2019-09-26,0.9342369272347569,67.61867321867322,24421,2019-09-19,22815.0
2019-09-27,0.9607714671798862,107.13460278460279,24421,2019-09-19,23463.0
2019-09-28,0.9668318250685886,108.03959868959869,24421,2019-09-19,23611.0
2019-09-29,0.9175299946767127,68.69823914823915,24421,2019-09-19,22407.0
2019-09-30,0.8562712419638836,66.69373464373464,24421,2019-09-19,20911.0
